metric,value,simulation_year,scenario_label
share_20_66,0.5737682269752955,2059,G1L1W2
share_under_20,0.18202484269225455,2059,G1L1W2
total_over_67,19444.0,2059,G1L1W2
total_20_66,45684.0,2059,G1L1W2
total_under_20,14493.0,2059,G1L1W2
youth_quota,0.317244549514053,2059,G1L1W2
old_quota,0.4256194729007967,2059,G1L1W2
total_pop,79621.0,2059,G1L1W2
share_over_67,0.23087141026695976,2059,G1L1W3
share_20_66,0.5859596327686937,2059,G1L1W3
share_under_20,0.1831689569643466,2059,G1L1W3
total_over_67,19640.0,2059,G1L1W3
total_20_66,49847.0,2059,G1L1W3
total_under_20,15582.0,2059,G1L1W3
youth_quota,0.3125965454290128,2059,G1L1W3
old_quota,0.39400565731137277,2059,G1L1W3
total_pop,85069.0,2059,G1L1W3
share_over_67,0.27229089163566544,2059,G1L2W1
share_20_66,0.5541288318199394,2059,G1L2W1
share_under_20,0.17358027654439512,2059,G1L2W1
total_over_67,20421.0,2059,G1L2W1
total_20_66,41558.0,2059,G1L2W1
total_under_20,13018.0,2059,G1L2W1
youth_quota,0.3132489532701285,2059,G1L2W1
old_quota,0.4913855334712932,2059,G1L2W1
total_pop,74997.0,2059,G1L2W1
share_over_67,0.25493053411546773,2059,G1L2W2
share_20_66,0.5658536585365853,2059,G1L2W2
share_under_20,0.1792158073479469,2059,G1L2W2
total_over_67,20643.0,2059,G1L2W2
total_20_66,45820.0,2059,G1L2W2
total_under_20,14512.0,2059,G1L2W2
youth_quota,0.31671759057180277,2059,G1L2W2
old_quota,0.45052378873854215,2059,G1L2W2
total_pop,80975.0,2059,G1L2W2
share_over_67,0.24108692131504061,2059,G1L2W3
share_20_66,0.5783957615158596,2059,G1L2W3
share_under_20,0.18051731716909977,2059,G1L2W3
total_over_67,20841.0,2059,G1L2W3
total_20_66,50000.0,2059,G1L2W3
total_under_20,15605.0,2059,G1L2W3
youth_quota,0.3121,2059,G1L2W3
old_quota,0.41682,2059,G1L2W3
total_pop,86446.0,2059,G1L2W3
share_over_67,0.28288999305164075,2059,G1L3W1
share_20_66,0.5463114700368394,2059,G1L3W1
share_under_20,0.17079853691151986,2059,G1L3W1
total_over_67,21578.0,2059,G1L3W1
total_20_66,41671.0,2059,G1L3W1
total_under_20,13028.0,2059,G1L3W1
youth_quota,0.3126394854935087,2059,G1L3W1
old_quota,0.5178181469127211,2059,G1L3W1
total_pop,76277.0,2059,G1L3W1
share_over_67,0.2650469152608294,2059,G1L3W2
share_20_66,0.5584009917837522,2059,G1L3W2
share_under_20,0.17655209295541835,2059,G1L3W2
total_over_67,21807.0,2059,G1L3W2
total_20_66,45943.0,2059,G1L3W2
total_under_20,14526.0,2059,G1L3W2
youth_quota,0.3161743900050062,2059,G1L3W2
old_quota,0.47465337483403347,2059,G1L3W2
total_pop,82276.0,2059,G1L3W2
share_over_67,0.25081191954874366,2059,G1L3W3
share_20_66,0.5712495014529086,2059,G1L3W3
share_under_20,0.17793857899834767,2059,G1L3W3
total_over_67,22010.0,2059,G1L3W3
total_20_66,50130.0,2059,G1L3W3
total_under_20,15615.0,2059,G1L3W3
youth_quota,0.3114901256732496,2059,G1L3W3
old_quota,0.43905844803510874,2059,G1L3W3
total_pop,87755.0,2059,G1L3W3
share_over_67,0.2547541113952903,2059,G2L1W1
share_20_66,0.5583944024065411,2059,G2L1W1
share_under_20,0.1868514861981686,2059,G2L1W1
total_over_67,19224.0,2059,G2L1W1
total_20_66,42137.0,2059,G2L1W1
total_under_20,14100.0,2059,G2L1W1
youth_quota,0.3346227780810214,2059,G2L1W1
old_quota,0.4562261195623799,2059,G2L1W1
total_pop,75461.0,2059,G2L1W1
share_over_67,0.23839240832240108,2059,G2L1W2
share_20_66,0.5692899966896755,2059,G2L1W2
share_under_20,0.19231759498792345,2059,G2L1W2
total_over_67,19444.0,2059,G2L1W2
total_20_66,46433.0,2059,G2L1W2
total_under_20,15686.0,2059,G2L1W2
youth_quota,0.3378200848534447,2059,G2L1W2
old_quota,0.41875390347382246,2059,G2L1W2
total_pop,81563.0,2059,G2L1W2
share_over_67,0.22547500143504964,2059,G2L1W3
share_20_66,0.581218070145227,2059,G2L1W3
share_under_20,0.19330692841972333,2059,G2L1W3
total_over_67,19640.0,2059,G2L1W3
total_20_66,50627.0,2059,G2L1W3
total_under_20,16838.0,2059,G2L1W3
youth_quota,0.3325893298042547,2059,G2L1W3
old_quota,0.3879352914452763,2059,G2L1W3
total_pop,87105.0,2059,G2L1W3
share_over_67,0.2658776658073588,2059,G2L2W1
share_20_66,0.5503606489076375,2059,G2L2W1
share_under_20,0.18376168528500378,2059,G2L2W1
total_over_67,20421.0,2059,G2L2W1
total_20_66,42271.0,2059,G2L2W1
total_under_20,14114.0,2059,G2L2W1
youth_quota,0.33389321284095475,2059,G2L2W1
old_quota,0.4830971588086394,2059,G2L2W1
total_pop,76806.0,2059,G2L2W1
share_over_67,0.2489357853482062,2059,G2L2W2
share_20_66,0.5616520952668074,2059,G2L2W2
share_under_20,0.18941211938498642,2059,G2L2W2
total_over_67,20643.0,2059,G2L2W2
total_20_66,46575.0,2059,G2L2W2
total_under_20,15707.0,2059,G2L2W2
youth_quota,0.33724100912506705,2059,G2L2W2
old_quota,0.44322061191626405,2059,G2L2W2
total_pop,82925.0,2059,G2L2W2
share_over_67,0.23554741803139728,2059,G2L2W3
share_20_66,0.5739327976129929,2059,G2L2W3
share_under_20,0.19051978435560982,2059,G2L2W3
total_over_67,20841.0,2059,G2L2W3
total_20_66,50781.0,2059,G2L2W3
total_under_20,16857.0,2059,G2L2W3
youth_quota,0.33195486500856625,2059,G2L2W3
old_quota,0.4104094050924559,2059,G2L2W3
total_pop,88479.0,2059,G2L2W3
share_over_67,0.27632573089679724,2059,G2L3W1
share_20_66,0.5427396944512031,2059,G2L3W1
share_under_20,0.18093457465199964,2059,G2L3W1
total_over_67,21578.0,2059,G2L3W1
total_20_66,42382.0,2059,G2L3W1
total_under_20,14129.0,2059,G2L3W1
youth_quota,0.3333726582039545,2059,G2L3W1
old_quota,0.509131234958237,2059,G2L3W1
total_pop,78089.0,2059,G2L3W1
share_over_67,0.2589259210885646,2059,G2L3W2
share_20_66,0.554386673157526,2059,G2L3W2
share_under_20,0.18668740575390935,2059,G2L3W2
total_over_67,21807.0,2059,G2L3W2
total_20_66,46691.0,2059,G2L3W2
total_under_20,15723.0,2059,G2L3W2
youth_quota,0.3367458396693153,2059,G2L3W2
old_quota,0.46704932428091067,2059,G2L3W2
total_pop,84221.0,2059,G2L3W2
share_over_67,0.2451056816410165,2059,G2L3W3
share_20_66,0.5669614022584022,2059,G2L3W3
share_under_20,0.1879329161005813,2059,G2L3W3
total_over_67,22010.0,2059,G2L3W3
total_20_66,50912.0,2059,G2L3W3
total_under_20,16876.0,2059,G2L3W3
youth_quota,0.33147391577624136,2059,G2L3W3
old_quota,0.43231458202388434,2059,G2L3W3
total_pop,89798.0,2059,G2L3W3
share_over_67,0.24905748377317424,2059,G3L1W1
share_20_66,0.5541865858240377,2059,G3L1W1
share_under_20,0.19675593040278802,2059,G3L1W1
total_over_67,19224.0,2059,G3L1W1
total_20_66,42776.0,2059,G3L1W1
total_under_20,15187.0,2059,G3L1W1
youth_quota,0.35503553394426784,2059,G3L1W1
old_quota,0.44941088460819156,2059,G3L1W1
total_pop,77187.0,2059,G3L1W1
share_over_67,0.2330967680061379,2059,G3L1W2
share_20_66,0.5646878296729644,2059,G3L1W2
share_under_20,0.20221540232089766,2059,G3L1W2
total_over_67,19444.0,2059,G3L1W2
total_20_66,47104.0,2059,G3L1W2
total_under_20,16868.0,2059,G3L1W2
youth_quota,0.358101222826087,2059,G3L1W2
old_quota,0.412788722826087,2059,G3L1W2
total_pop,83416.0,2059,G3L1W2
share_over_67,0.22056263686899882,2059,G3L1W3
share_20_66,0.5763827278342412,2059,G3L1W3
share_under_20,0.20305463529676007,2059,G3L1W3
total_over_67,19640.0,2059,G3L1W3
total_20_66,51324.0,2059,G3L1W3
total_under_20,18081.0,2059,G3L1W3
youth_quota,0.352291325695581,2059,G3L1W3
old_quota,0.38266697841165925,2059,G3L1W3
total_pop,89045.0,2059,G3L1W3
share_over_67,0.2600374374450854,2059,G3L2W1
share_20_66,0.5463574893990908,2059,G3L2W1
share_under_20,0.19360507315582381,2059,G3L2W1
total_over_67,20421.0,2059,G3L2W1
total_20_66,42906.0,2059,G3L2W1
total_under_20,15204.0,2059,G3L2W1
youth_quota,0.35435603412110195,2059,G3L2W1
old_quota,0.475947419941267,2059,G3L2W1
total_pop,78531.0,2059,G3L2W1
share_over_67,0.24349477458774682,2059,G3L2W2
share_20_66,0.5572554200382175,2059,G3L2W2
share_under_20,0.19924980537403572,2059,G3L2W2
total_over_67,20643.0,2059,G3L2W2
total_20_66,47243.0,2059,G3L2W2
total_under_20,16892.0,2059,G3L2W2
youth_quota,0.3575556167051203,2059,G3L2W2
old_quota,0.43695362275892724,2059,G3L2W2
total_pop,84778.0,2059,G3L2W2
share_over_67,0.23047829693115843,2059,G3L2W3
share_20_66,0.5693005252972076,2059,G3L2W3
share_under_20,0.20022117777163395,2059,G3L2W3
total_over_67,20841.0,2059,G3L2W3
total_20_66,51479.0,2059,G3L2W3
total_under_20,18105.0,2059,G3L2W3
youth_quota,0.3516968084073117,2059,G3L2W3
old_quota,0.404844693952874,2059,G3L2W3
total_pop,90425.0,2059,G3L2W3
share_over_67,0.27032308983626274,2059,G3L3W1
share_20_66,0.5389799932350325,2059,G3L3W1
share_under_20,0.19069691692870475,2059,G3L3W1
total_over_67,21578.0,2059,G3L3W1
total_20_66,43023.0,2059,G3L3W1
total_under_20,15222.0,2059,G3L3W1
youth_quota,0.3538107523882574,2059,G3L3W1
old_quota,0.5015456848662343,2059,G3L3W1
total_pop,79823.0,2059,G3L3W1
share_over_67,0.25333705084863906,2059,G3L3W2
share_20_66,0.5502503514213687,2059,G3L3W2
share_under_20,0.19641259772999223,2059,G3L3W2
total_over_67,21807.0,2059,G3L3W2
total_20_66,47365.0,2059,G3L3W2
total_under_20,16907.0,2059,G3L3W2
youth_quota,0.3569513353742215,2059,G3L3W2
old_quota,0.46040325134593063,2059,G3L3W2
total_pop,86079.0,2059,G3L3W2
share_over_67,0.23992238766923193,2059,G3L3W3
share_20_66,0.5625694913776189,2059,G3L3W3
share_under_20,0.19750812095314918,2059,G3L3W3
total_over_67,22010.0,2059,G3L3W3
total_20_66,51609.0,2059,G3L3W3
total_under_20,18119.0,2059,G3L3W3
youth_quota,0.3510821755895289,2059,G3L3W3
old_quota,0.4264760022476699,2059,G3L3W3
total_pop,91738.0,2059,G3L3W3
share_over_67,0.26169295421055505,2060,G1L1W1
share_20_66,0.561493751023304,2060,G1L1W1
share_under_20,0.1768132947661409,2060,G1L1W1
total_over_67,19180.0,2060,G1L1W1
total_20_66,41153.0,2060,G1L1W1
total_under_20,12959.0,2060,G1L1W1
youth_quota,0.3148980633246665,2060,G1L1W1
old_quota,0.46606565742473216,2060,G1L1W1
total_pop,73292.0,2060,G1L1W1
share_over_67,0.244662638469285,2060,G1L1W2
share_20_66,0.5731369587109768,2060,G1L1W2
share_under_20,0.18220040281973818,2060,G1L1W2
total_over_67,19436.0,2060,G1L1W2
total_20_66,45530.0,2060,G1L1W2
total_under_20,14474.0,2060,G1L1W2
youth_quota,0.31790028552602684,2060,G1L1W2
old_quota,0.4268833735998243,2060,G1L1W2
total_pop,79440.0,2060,G1L1W2
share_over_67,0.23119531470505222,2060,G1L1W3
share_20_66,0.5856148273591119,2060,G1L1W3
share_under_20,0.18318985793583592,2060,G1L1W3
total_over_67,19659.0,2060,G1L1W3
total_20_66,49796.0,2060,G1L1W3
total_under_20,15577.0,2060,G1L1W3
youth_quota,0.3128162904650976,2060,G1L1W3
old_quota,0.3947907462446783,2060,G1L1W3
total_pop,85032.0,2060,G1L1W3
share_over_67,0.27315701372614665,2060,G1L2W1
share_20_66,0.5530498828255775,2060,G1L2W1
share_under_20,0.17379310344827587,2060,G1L2W1
total_over_67,20398.0,2060,G1L2W1
total_20_66,41299.0,2060,G1L2W1
total_under_20,12978.0,2060,G1L2W1
youth_quota,0.31424489697087093,2060,G1L2W1
old_quota,0.4939102641710453,2060,G1L2W1
total_pop,74675.0,2060,G1L2W1
share_over_67,0.25554634430022644,2060,G1L2W2
share_20_66,0.565164132196637,2060,G1L2W2
share_under_20,0.17928952350313665,2060,G1L2W2
total_over_67,20653.0,2060,G1L2W2
total_20_66,45676.0,2060,G1L2W2
total_under_20,14490.0,2060,G1L2W2
youth_quota,0.3172344338383396,2060,G1L2W2
old_quota,0.4521630615640599,2060,G1L2W2
total_pop,80819.0,2060,G1L2W2
share_over_67,0.24161392221977945,2060,G1L2W3
share_20_66,0.5779017159783854,2060,G1L2W3
share_under_20,0.18048436180183516,2060,G1L2W3
total_over_67,20881.0,2060,G1L2W3
total_20_66,49944.0,2060,G1L2W3
total_under_20,15598.0,2060,G1L2W3
youth_quota,0.3123097869613968,2060,G1L2W3
old_quota,0.4180882588499119,2060,G1L2W3
total_pop,86423.0,2060,G1L2W3
share_over_67,0.2840258492478185,2060,G1L3W1
share_20_66,0.5450058568815067,2060,G1L3W1
share_under_20,0.1709682938706748,2060,G1L3W1
total_over_67,21580.0,2060,G1L3W1
total_20_66,41409.0,2060,G1L3W1
total_under_20,12990.0,2060,G1L3W1
youth_quota,0.31369992030717964,2060,G1L3W1
old_quota,0.5211427467458766,2060,G1L3W1
total_pop,75979.0,2060,G1L3W1
share_over_67,0.26586238800155826,2060,G1L3W2
share_20_66,0.5575696338137904,2060,G1L3W2
share_under_20,0.17656797818465134,2060,G1L3W2
total_over_67,21839.0,2060,G1L3W2
total_20_66,45801.0,2060,G1L3W2
total_under_20,14504.0,2060,G1L3W2
youth_quota,0.31667430842121347,2060,G1L3W2
old_quota,0.4768236501386433,2060,G1L3W2
total_pop,82144.0,2060,G1L3W2
share_over_67,0.2514784471462267,2060,G1L3W3
share_20_66,0.5706179282369161,2060,G1L3W3
share_under_20,0.17790362461685716,2060,G1L3W3
total_over_67,22070.0,2060,G1L3W3
total_20_66,50078.0,2060,G1L3W3
total_under_20,15613.0,2060,G1L3W3
youth_quota,0.3117736331323136,2060,G1L3W3
old_quota,0.44071248851791206,2060,G1L3W3
total_pop,87761.0,2060,G1L3W3
share_over_67,0.25511764940609993,2060,G2L1W1
share_20_66,0.5575876883787128,2060,G2L1W1
share_under_20,0.18729466221518734,2060,G2L1W1
total_over_67,19180.0,2060,G2L1W1
total_20_66,41920.0,2060,G2L1W1
total_under_20,14081.0,2060,G2L1W1
youth_quota,0.33590171755725184,2060,G2L1W1
old_quota,0.45753816793893126,2060,G2L1W1
total_pop,75181.0,2060,G2L1W1
share_over_67,0.2386044170543968,2060,G2L1W2
share_20_66,0.568803172225837,2060,G2L1W2
share_under_20,0.19259241071976627,2060,G2L1W2
total_over_67,19436.0,2060,G2L1W2
total_20_66,46333.0,2060,G2L1W2
total_under_20,15688.0,2060,G2L1W2
youth_quota,0.3385923639738415,2060,G2L1W2
old_quota,0.41948503226641914,2060,G2L1W2
total_pop,81457.0,2060,G2L1W2
share_over_67,0.22558953468357335,2060,G2L1W3
share_20_66,0.5809627632107407,2060,G2L1W3
share_under_20,0.19344770210568593,2060,G2L1W3
total_over_67,19659.0,2060,G2L1W3
total_20_66,50628.0,2060,G2L1W3
total_under_20,16858.0,2060,G2L1W3
youth_quota,0.33297779884648815,2060,G2L1W3
old_quota,0.38830291538279216,2060,G2L1W3
total_pop,87145.0,2060,G2L1W3
share_over_67,0.26648028636375515,2060,G2L2W1
share_20_66,0.5494081989914561,2060,G2L2W1
share_under_20,0.18411151464478875,2060,G2L2W1
total_over_67,20398.0,2060,G2L2W1
total_20_66,42055.0,2060,G2L2W1
total_under_20,14093.0,2060,G2L2W1
youth_quota,0.33510878611342293,2060,G2L2W1
old_quota,0.4850315063607182,2060,G2L2W1
total_pop,76546.0,2060,G2L2W1
share_over_67,0.2493059076313947,2060,G2L2W2
share_20_66,0.5610318437507544,2060,G2L2W2
share_under_20,0.18966224861785086,2060,G2L2W2
total_over_67,20653.0,2060,G2L2W2
total_20_66,46477.0,2060,G2L2W2
total_under_20,15712.0,2060,G2L2W2
youth_quota,0.338059685435807,2060,G2L2W2
old_quota,0.4443703337134497,2060,G2L2W2
total_pop,82842.0,2060,G2L2W2
share_over_67,0.2358262558727864,2060,G2L2W3
share_20_66,0.573511474521142,2060,G2L2W3
share_under_20,0.19066226960607155,2060,G2L2W3
total_over_67,20881.0,2060,G2L2W3
total_20_66,50781.0,2060,G2L2W3
total_under_20,16882.0,2060,G2L2W3
youth_quota,0.33244717512455446,2060,G2L2W3
old_quota,0.41119710127803705,2060,G2L2W3
total_pop,88544.0,2060,G2L2W3
share_over_67,0.27714278375671025,2060,G2L3W1
share_20_66,0.5416099452906274,2060,G2L3W1
share_under_20,0.18124727095266227,2060,G2L3W1
total_over_67,21580.0,2060,G2L3W1
total_20_66,42173.0,2060,G2L3W1
total_under_20,14113.0,2060,G2L3W1
youth_quota,0.33464538923007614,2060,G2L3W1
old_quota,0.5117017997296849,2060,G2L3W1
total_pop,77866.0,2060,G2L3W1
share_over_67,0.2594629915646905,2060,G2L3W2
share_20_66,0.5537008435309493,2060,G2L3W2
share_under_20,0.18683616490436022,2060,G2L3W2
total_over_67,21839.0,2060,G2L3W2
total_20_66,46605.0,2060,G2L3W2
total_under_20,15726.0,2060,G2L3W2
youth_quota,0.33743160605085293,2060,G2L3W2
old_quota,0.46859778993670204,2060,G2L3W2
total_pop,84170.0,2060,G2L3W2
share_over_67,0.24554415789590797,2060,G2L3W3
share_20_66,0.5664426692774972,2060,G2L3W3
share_under_20,0.18801317282659488,2060,G2L3W3
total_over_67,22070.0,2060,G2L3W3
total_20_66,50913.0,2060,G2L3W3
total_under_20,16899.0,2060,G2L3W3
youth_quota,0.33191915620764834,2060,G2L3W3
old_quota,0.43348457172038574,2060,G2L3W3
total_pop,89882.0,2060,G2L3W3
share_over_67,0.24918799532285307,2060,G3L1W1
share_20_66,0.5534753800181889,2060,G3L1W1
share_under_20,0.19733662465895804,2060,G3L1W1
total_over_67,19180.0,2060,G3L1W1
total_20_66,42601.0,2060,G3L1W1
total_under_20,15189.0,2060,G3L1W1
youth_quota,0.3565409262693364,2060,G3L1W1
old_quota,0.4502241731414756,2060,G3L1W1
total_pop,76970.0,2060,G3L1W1
share_over_67,0.23307351001319104,2060,G3L1W2
share_20_66,0.5642882839669026,2060,G3L1W2
share_under_20,0.20263820601990645,2060,G3L1W2
total_over_67,19436.0,2060,G3L1W2
total_20_66,47056.0,2060,G3L1W2
total_under_20,16898.0,2060,G3L1W2
youth_quota,0.35910404624277453,2060,G3L1W2
old_quota,0.4130397823869432,2060,G3L1W2
total_pop,83390.0,2060,G3L1W2
share_over_67,0.22047394215348728,2060,G3L1W3
share_20_66,0.5762333598752902,2060,G3L1W3
share_under_20,0.20329269797122254,2060,G3L1W3
total_over_67,19659.0,2060,G3L1W3
total_20_66,51381.0,2060,G3L1W3
total_under_20,18127.0,2060,G3L1W3
youth_quota,0.3527957805414453,2060,G3L1W3
old_quota,0.38261224966427276,2060,G3L1W3
total_pop,89167.0,2060,G3L1W3
share_over_67,0.26034793041391724,2060,G3L2W1
share_20_66,0.5455462099069548,2060,G3L2W1
share_under_20,0.194105859679128,2060,G3L2W1
total_over_67,20398.0,2060,G3L2W1
total_20_66,42743.0,2060,G3L2W1
total_under_20,15208.0,2060,G3L2W1
youth_quota,0.3558009498631355,2060,G3L2W1
old_quota,0.4772243408277379,2060,G3L2W1
total_pop,78349.0,2060,G3L2W1
share_over_67,0.24363572018402738,2060,G3L2W2
share_20_66,0.5568007549840746,2060,G3L2W2
share_under_20,0.19956352483189807,2060,G3L2W2
total_over_67,20653.0,2060,G3L2W2
total_20_66,47200.0,2060,G3L2W2
total_under_20,16917.0,2060,G3L2W2
youth_quota,0.3584110169491525,2060,G3L2W2
old_quota,0.4375635593220339,2060,G3L2W2
total_pop,84770.0,2060,G3L2W2
share_over_67,0.23055859198162687,2060,G3L2W3
share_20_66,0.5689820795654046,2060,G3L2W3
share_under_20,0.20045932845296852,2060,G3L2W3
total_over_67,20881.0,2060,G3L2W3
total_20_66,51531.0,2060,G3L2W3
total_under_20,18155.0,2060,G3L2W3
youth_quota,0.35231220042304634,2060,G3L2W3
old_quota,0.40521239642157153,2060,G3L2W3
total_pop,90567.0,2060,G3L2W3
share_over_67,0.270897929978283,2060,G3L3W1
share_20_66,0.5379922421260089,2060,G3L3W1
share_under_20,0.19110982789570807,2060,G3L3W1
total_over_67,21580.0,2060,G3L3W1
total_20_66,42857.0,2060,G3L3W1
total_under_20,15224.0,2060,G3L3W1
youth_quota,0.3552278507595026,2060,G3L3W1
old_quota,0.5035350117833727,2060,G3L3W1
total_pop,79661.0,2060,G3L3W1
share_over_67,0.2536351389017932,2060,G3L3W2
share_20_66,0.5496608752206634,2060,G3L3W2
share_under_20,0.19670398587754342,2060,G3L3W2
total_over_67,21839.0,2060,G3L3W2
total_20_66,47328.0,2060,G3L3W2
total_under_20,16937.0,2060,G3L3W2
youth_quota,0.3578642663962136,2060,G3L3W2
old_quota,0.46143931710615277,2060,G3L3W2
total_pop,86104.0,2060,G3L3W2
share_over_67,0.24014972633594847,2060,G3L3W3
share_20_66,0.5621592800948847,2060,G3L3W3
share_under_20,0.19769099356916683,2060,G3L3W3
total_over_67,22070.0,2060,G3L3W3
total_20_66,51663.0,2060,G3L3W3
total_under_20,18168.0,2060,G3L3W3
youth_quota,0.35166366645374836,2060,G3L3W3
old_quota,0.42719160714631366,2060,G3L3W3
total_pop,91901.0,2060,G3L3W3
share_over_67,0.2622171046318762,2061,G1L1W1
share_20_66,0.5608147934915217,2061,G1L1W1
share_under_20,0.1769681018766021,2061,G1L1W1
total_over_67,19129.0,2061,G1L1W1
total_20_66,40912.0,2061,G1L1W1
total_under_20,12910.0,2061,G1L1W1
youth_quota,0.3155553382870551,2061,G1L1W1
old_quota,0.46756452874462257,2061,G1L1W1
total_pop,72951.0,2061,G1L1W1
share_over_67,0.244890234670704,2061,G1L1W2
share_20_66,0.5727983850618219,2061,G1L1W2
share_under_20,0.18231138026747415,2061,G1L1W2
total_over_67,19410.0,2061,G1L1W2
total_20_66,45400.0,2061,G1L1W2
total_under_20,14450.0,2061,G1L1W2
youth_quota,0.31828193832599116,2061,G1L1W2
old_quota,0.42753303964757705,2061,G1L1W2
total_pop,79260.0,2061,G1L1W2
share_over_67,0.23141186299081035,2061,G1L1W3
share_20_66,0.5854307129325662,2061,G1L1W3
share_under_20,0.18315742407662347,2061,G1L1W3
total_over_67,19667.0,2061,G1L1W3
total_20_66,49754.0,2061,G1L1W3
total_under_20,15566.0,2061,G1L1W3
youth_quota,0.3128592675965751,2061,G1L1W3
old_quota,0.39528480122201226,2061,G1L1W3
total_pop,84987.0,2061,G1L1W3
share_over_67,0.27389263279663184,2061,G1L2W1
share_20_66,0.5521703455604429,2061,G1L2W1
share_under_20,0.17393702164292535,2061,G1L2W1
total_over_67,20362.0,2061,G1L2W1
total_20_66,41050.0,2061,G1L2W1
total_under_20,12931.0,2061,G1L2W1
youth_quota,0.3150060901339829,2061,G1L2W1
old_quota,0.4960292326431181,2061,G1L2W1
total_pop,74343.0,2061,G1L2W1
share_over_67,0.2560122973173997,2061,G1L2W2
share_20_66,0.5645981058164328,2061,G1L2W2
share_under_20,0.1793895968661675,2061,G1L2W2
total_over_67,20652.0,2061,G1L2W2
total_20_66,45545.0,2061,G1L2W2
total_under_20,14471.0,2061,G1L2W2
youth_quota,0.3177297178614557,2061,G1L2W2
old_quota,0.4534416511142826,2061,G1L2W2
total_pop,80668.0,2061,G1L2W2
share_over_67,0.24202693945565637,2061,G1L2W3
share_20_66,0.5775435104610257,2061,G1L2W3
share_under_20,0.1804295500833179,2061,G1L2W3
total_over_67,20915.0,2061,G1L2W3
total_20_66,49909.0,2061,G1L2W3
total_under_20,15592.0,2061,G1L2W3
youth_quota,0.3124085836221924,2061,G1L2W3
old_quota,0.419062694103268,2061,G1L2W3
total_pop,86416.0,2061,G1L2W3
share_over_67,0.28492712641551815,2061,G1L3W1
share_20_66,0.5440346727625893,2061,G1L3W1
share_under_20,0.17103820082189247,2061,G1L3W1
total_over_67,21563.0,2061,G1L3W1
total_20_66,41172.0,2061,G1L3W1
total_under_20,12944.0,2061,G1L3W1
youth_quota,0.314388419314097,2061,G1L3W1
old_quota,0.5237297192266589,2061,G1L3W1
total_pop,75679.0,2061,G1L3W1
share_over_67,0.26656993757315645,2061,G1L3W2
share_20_66,0.5568303745610612,2061,G1L3W2
share_under_20,0.17659968786578228,2061,G1L3W2
total_over_67,21863.0,2061,G1L3W2
total_20_66,45669.0,2061,G1L3W2
total_under_20,14484.0,2061,G1L3W2
youth_quota,0.3171516783813966,2061,G1L3W2
old_quota,0.478727364295255,2061,G1L3W2
